Kingdom	Turns	Player Won	Opponent VP	Player VP	Runtime
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.023881
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.024685
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.025323
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.040046
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.034488
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.032562
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.023672
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.022554
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.021678
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.023049
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.028077
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.027937
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.030076
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.023854
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.027509
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.021068
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.024074
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.020611
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	23	0.024374
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.029520
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.027489
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.028638
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.026851
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.025242
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.021424
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.020468
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.022043
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.028229
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.025244
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.026369
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.033383
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	23	0.042751
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.020941
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.023305
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.024273
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029072
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.031099
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.032965
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.022600
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.022540
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.021157
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.022715
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.023838
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.034629
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.025399
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.028768
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.028909
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.026444
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023777
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.021606
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.033119
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.031717
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.030293
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.026069
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.026817
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	20	0.025066
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.023872
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.021315
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.020731
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.026047
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.027757
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.028958
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.037083
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.022962
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.020245
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.026318
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.027904
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.031664
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.052747
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.025993
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.021458
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.020954
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.022791
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.021404
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.032149
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.032468
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.031256
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.029323
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.025000
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.021925
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.021669
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.020331
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.020740
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.026463
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.023984
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.030371
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	20	0.034236
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.031634
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	11	0.023101
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.023192
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.022209
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.034806
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.029523
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	11	0.035655
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.023984
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.022453
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.031042
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.024169
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.019918
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.025572
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	14	0.031675
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.027832
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.025440
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.024496
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.036749
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.038837
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.026829
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.033725
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.030420
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.024923
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.024593
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.025199
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.021345
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.021767
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.033678
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.027005
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.026604
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.030375
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.024204
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.021925
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.027439
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	23	0	51	11	0.023601
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.030349
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.039386
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.050446
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.021822
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.023189
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.030127
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.031560
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	35	0	51	20	0.036529
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.029939
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.027817
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.022102
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.022502
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.022359
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.022840
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.027504
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	23	0	51	11	0.032013
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.034609
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.028446
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	34	0	51	17	0.044611
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.026005
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.022817
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.025059
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.030669
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	23	0.026551
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.021280
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.024732
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	20	0.027138
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.031969
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.032206
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.044581
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.047216
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.038974
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	14	0.026299
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.024921
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.031930
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.022081
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.025139
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.032047
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.027599
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.022814
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.027435
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	23	0.026603
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023139
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.021357
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.020538
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.030682
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.034725
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.029464
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.032705
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.026699
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023159
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.032547
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	20	0.035390
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.028129
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	23	0.027419
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.028841
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.024790
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.020345
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.019983
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.019454
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.021501
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	26	0.022607
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.029816
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.026104
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.045428
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.044205
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.030322
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	14	0.029062
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.046334
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.043190
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.029548
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.022243
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.020838
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.023005
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	17	0.022748
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.024088
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023799
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	23	0.024287
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.024753
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	26	0.021809
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.018466
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.020990
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.023056
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.022533
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	14	0.028868
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.023715
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.032951
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.030223
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.043695
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.021023
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.019771
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.019703
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.029325
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.026627
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.022257
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.020249
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.020044
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.018329
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.018166
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	20	0.023671
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.018693
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.019880
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.036406
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.040038
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.033237
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.022882
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	20	0.024358
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.017089
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	23	0.029492
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.037113
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.047978
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.046617
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.048090
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.042188
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.036926
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.032369
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	23	0.027950
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.025143
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.022671
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.021637
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	17	0.017431
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.022095
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.022237
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.019449
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.040123
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.056188
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.054896
